39, -0.380
27, 0.006
51, -0.788
20, 0.317
32, -0.012
34, 0.069
27, 0.327
26, -0.028
22, 0.342
41, -0.427
30, -0.091
39, -0.593
27, 0.014
40, -0.593
45, -0.451
49, -0.727
43, -0.449
41, -0.263
20, 0.413
33, 0.052
41, -0.072
30, 0.310
29, 0.398
25, 0.441
24, 0.491
19, 0.306
19, 0.460
26, 0.136
37, -0.262
19, 0.510
31, -0.007
40, -0.520
25, 0.213
29, 0.071
23, 0.352
39, -0.003
38, -0.041
39, -0.252
39, 0.009
28, 0.206
45, -0.174
28, -0.146
39, -0.225
33, 0.172
26, 0.182
27, 0.256
36, -0.183
28, 0.032
30, -0.149
33, -0.095
27, 0.397
34, 0.073
18, 0.530
17, 0.109
43, -0.334
18, 0.627
31, 0.086
41, -0.318
25, 0.348
30, 0.002
34, -0.205
18, 0.137
38, -0.302
32, 0.216
35, -0.149
42, -0.054
32, -0.233
28, 0.066
31, 0.188
34, -0.102
30, 0.033
31, 0.412
31, -0.033
30, -0.002
20, 0.373
32, -0.019
36, -0.266
35, -0.182
26, 0.192
13, 0.781
45, -0.376
35, 0.053
19, 0.415
47, -0.648
25, 0.363
26, 0.281
34, -0.075
38, -0.473
37, -0.229
43, -0.349
33, 0.045
26, -0.206
38, -0.340
26, 0.254
39, -0.243
48, -0.573
18, 0.489
40, -0.061
32, 0.095
37, -0.250
29, 0.100
16, 0.709
45, -0.076
27, 0.124
34, 0.070
35, -0.047
13, 0.540
25, 0.492
40, -0.058
24, 0.334
22, 0.355
29, -0.117
46, -0.214
29, 0.197
25, 0.240
17, 0.662
34, -0.069
34, 0.054
41, -0.273
32, 0.261
29, -0.041
43, -0.290
32, -0.100
13, 0.739
29, -0.145
37, -0.280
32, -0.004
43, -0.457
50, -0.674
34, -0.210
29, 0.208
30, 0.148
25, 0.345
36, 0.063
28, 0.244
25, 0.153
27, 0.182
24, 0.273
47, -0.615
35, -0.204
29, 0.301
32, -0.026
30, -0.103
33, 0.226
27, 0.201
33, 0.241
20, 0.261
24, 0.320
26, 0.175
34, -0.140
34, 0.061
26, -0.093
29, 0.191
15, 0.222
32, -0.215
33, -0.355
34, 0.175
22, 0.488
31, -0.056
41, -0.329
43, -0.087
29, -0.085
26, 0.129
28, 0.044
37, -0.302
34, -0.126
29, 0.239
37, -0.283
20, 0.453
23, 0.166
36, -0.292
20, 0.258
29, -0.189
29, 0.395
25, -0.212
23, 0.448
26, 0.264
32, -0.079
41, -0.177
18, 0.671
21, 0.227
26, -0.068
37, -0.313
34, -0.146
26, 0.148
27, 0.198
33, -0.228
21, 0.284
32, 0.089
21, 0.353
48, -0.405
27, -0.138
34, -0.041
20, 0.450
24, -0.026
44, -0.362
44, -0.564
40, -0.212
30, -0.021
47, -0.515
33, 0.077
38, -0.063
17, 0.295
22, 0.303
24, 0.336
45, -0.518
38, -0.214
30, -0.112
39, -0.297
26, 0.092
44, -0.648
38, -0.165
36, 0.008
26, 0.402
33, 0.093
30, 0.238
22, 0.400
34, -0.111
29, 0.113
23, 0.376
28, 0.123
48, -0.425
29, 0.002
43, -0.534
32, 0.329
27, 0.462
21, 0.179
25, 0.067
10, 0.550
31, 0.093
31, 0.339
24, 0.270
37, -0.390
24, 0.104
25, 0.287
42, -0.350
32, -0.008
37, -0.391
46, -0.219
34, -0.118
43, -0.615
21, 0.349
28, 0.223
35, -0.129
35, -0.267
42, -0.202
39, -0.340
27, 0.284
33, -0.136
28, -0.153
29, 0.429
41, -0.056
37, -0.239
41, -0.290
22, 0.131
29, 0.406
31, -0.102
26, 0.087
38, -0.384
39, -0.211
32, 0.017
30, 0.125
29, -0.181
51, -0.795
36, -0.422
37, -0.451
17, 0.579
44, -0.576
39, -0.285
37, -0.083
39, -0.418
11, 0.659
39, -0.518
25, 0.243
32, -0.074
41, -0.279
34, 0.071
33, -0.140
31, 0.205
44, -0.613
34, -0.328
43, -0.465
36, -0.311
18, 0.430
33, -0.101
37, -0.124
46, -0.587
43, -0.652
17, 0.294
39, -0.213
36, -0.202
35, -0.315
34, -0.276
36, -0.042
20, 0.399
47, -0.592
30, 0.146
33, 0.010
39, -0.253
19, 0.168
37, 0.043
33, 0.003
22, 0.418
46, -0.426
32, -0.137
33, -0.046
29, 0.329
20, 0.365
29, 0.140
46, -0.569
17, 0.386
40, -0.262
31, 0.064
44, -0.567
21, 0.226
26, 0.301
33, 0.091
28, 0.275
34, -0.144
23, 0.345
22, 0.346
28, 0.290
43, -0.229
30, -0.072
4, 0.883
37, -0.109
23, 0.115
24, 0.114
49, -0.509
40, -0.094
34, 0.014
41, -0.087
36, -0.342
53, -0.569
23, 0.493
37, -0.273
24, 0.157
44, -0.242
33, 0.187
35, -0.091
24, 0.317
14, 0.639
22, 0.336
30, 0.130
30, 0.132
37, -0.027
32, -0.009
40, -0.131
32, 0.209
22, 0.541
28, 0.057
42, -0.570
28, 0.282
32, 0.226
35, 0.058
21, 0.252
24, 0.269
34, 0.009
17, 0.670
38, -0.249
21, 0.266
47, -0.652
31, -0.026
32, 0.211
26, 0.326
33, -0.256
35, -0.078
26, 0.283
37, 0.189
23, 0.447
11, 0.831
26, 0.253
47, -0.693
31, 0.379
26, -0.008
43, -0.540
39, -0.211
25, 0.169
42, -0.366
37, -0.351
34, -0.219
35, 0.103
31, 0.016
25, 0.172
30, 0.005
26, 0.405
29, 0.185
27, -0.046
32, -0.006
16, 0.541
37, -0.310
34, -0.082
41, -0.617
28, 0.225
27, -0.035
37, -0.216
36, 0.062
18, 0.629
32, -0.004
37, 0.003
31, 0.315
51, -0.695
41, -0.499
30, 0.468
35, -0.250
31, 0.311
37, 0.143
39, -0.049
32, -0.074
32, -0.380
23, 0.045
25, 0.292
30, 0.123
34, 0.268
19, 0.440
48, -0.502
22, 0.278
41, -0.318
30, -0.083
43, -0.292
43, -0.467
31, -0.020
25, 0.239
24, 0.306
27, 0.303
29, 0.140
20, 0.539
25, 0.319
37, 0.326
18, 0.441
24, 0.097
22, 0.245
41, -0.200
35, -0.099
33, -0.186
24, 0.161
43, -0.324
27, 0.407
24, 0.589
31, -0.095
18, 0.377
37, -0.035
35, -0.333
48, -0.345
28, 0.120
20, 0.108
40, -0.122
36, -0.011
36, -0.211
40, -0.376
16, 0.300
29, 0.043
17, 0.629
35, -0.298
35, 0.040
36, 0.012
44, -0.412
29, 0.078
34, -0.030
40, -0.322
33, -0.026
37, -0.462
43, -0.189
30, 0.002
32, 0.066
45, -0.411
18, 0.367
31, 0.135
34, -0.103
49, -0.599
49, -0.587
28, 0.065
38, -0.219
33, 0.155
29, 0.224
25, 0.538
38, -0.119
47, -0.722
39, -0.093
33, 0.044
39, -0.225
26, 0.054
23, 0.344
36, -0.124
28, 0.205
25, 0.506
46, -0.619
32, 0.150
46, -0.705
28, 0.182
43, -0.263
37, 0.014
41, -0.041
41, -0.231
47, -0.491
22, 0.111
41, -0.510
38, -0.335
41, -0.437
21, 0.215
39, 0.044
34, -0.490
32, 0.026
37, -0.576
30, 0.094
22, 0.505
23, 0.128
26, 0.346
41, -0.050
37, -0.129
35, 0.255
40, -0.094
24, 0.365
35, -0.033
27, -0.052
32, 0.050
38, -0.077
37, -0.318
35, 0.313
30, 0.017
20, 0.526
27, 0.087
27, 0.238
29, 0.185
31, -0.031
31, -0.081
26, 0.217
35, -0.016
32, -0.062
19, 0.598
35, 0.055
44, -0.220
34, -0.026
38, -0.098
31, 0.266
23, 0.432
34, -0.120
37, -0.164
28, 0.388
41, -0.029
31, -0.275
47, -0.591
27, -0.054
22, 0.191
27, 0.005
46, -0.249
14, 0.670
38, -0.180
30, 0.061
37, -0.317
26, 0.009
38, -0.404
23, 0.315
22, 0.315
21, 0.532
42, -0.330
29, -0.077
31, -0.249
27, 0.334
38, -0.066
37, -0.163
39, -0.163
34, -0.217
48, -0.193
43, -0.350
31, -0.166
34, -0.100
29, -0.034
37, -0.042
28, -0.074
38, -0.590
32, -0.147
28, 0.333
30, 0.067
34, -0.177
24, 0.146
45, -0.303
30, -0.162
33, 0.185
39, -0.419
35, 0.064
11, 0.505
22, 0.250
18, 0.336
33, 0.188
20, 0.439
34, -0.112
38, -0.388
38, -0.127
35, -0.173
18, 0.588
32, 0.000
28, 0.135
26, 0.192
30, -0.025
27, 0.218
45, -0.232
40, 0.044
24, 0.248
36, -0.145
24, 0.326
35, -0.170
41, -0.532
40, -0.238
35, 0.052
34, -0.240
19, 0.536
42, -0.406
27, 0.102
21, 0.584
23, 0.281
30, -0.013
39, -0.271
41, -0.262
12, 0.576
41, 0.020
40, -0.296
30, -0.112
30, -0.161
45, -0.391
33, 0.092
31, 0.201
27, 0.275
22, 0.437
22, 0.310
45, -0.365
40, -0.244
22, 0.357
26, 0.262
34, -0.115
48, -0.614
20, 0.190
26, 0.349
30, 0.077
30, -0.171
39, -0.351
37, -0.302
41, -0.376
31, 0.315
36, -0.373
36, 0.286
39, -0.114
40, -0.030
24, 0.326
40, -0.094
45, 0.015
44, -0.160
27, 0.091
37, -0.264
27, 0.322
37, -0.407
41, 0.052
36, 0.210
41, -0.337
31, 0.286
43, -0.210
23, 0.129
24, -0.071
30, 0.147
44, -0.543
29, 0.268
39, -0.138
41, -0.358
25, 0.196
19, 0.394
41, -0.462
27, -0.145
44, -0.266
15, 0.521
34, 0.000
28, 0.100
32, 0.079
21, -0.017
35, 0.178
41, -0.003
42, -0.234
15, 0.576
34, 0.111
17, 0.451
30, 0.134
23, 0.252
29, 0.031
23, 0.441
21, 0.232
35, -0.078
24, 0.354
28, -0.211
26, -0.119
29, 0.079
33, 0.205
40, 0.102
24, 0.196
45, -0.483
39, -0.225
15, 0.506
41, -0.129
30, 0.088
34, 0.038
24, 0.534
37, -0.375
39, 0.024
40, -0.248
30, 0.139
36, -0.121
42, -0.120
20, 0.432
36, -0.150
37, -0.109
26, 0.200
35, -0.192
44, -0.511
26, 0.441
29, 0.021
35, -0.230
20, 0.138
36, 0.004
33, 0.299
42, -0.467
21, 0.411
34, -0.179
24, 0.148
44, -0.381
33, 0.018
24, 0.046
39, -0.348
38, -0.196
25, 0.302
29, 0.173
33, -0.292
34, -0.254
23, 0.074
32, -0.066
28, 0.132
21, 0.363
21, 0.399
37, 0.082
16, 0.605
29, 0.064
17, 0.390
39, -0.364
42, -0.369
48, -0.712
24, 0.181
38, 0.101
35, -0.325
23, 0.397
37, 0.044
23, 0.249
21, 0.332
27, 0.107
38, -0.446
45, -0.392
27, 0.250
45, -0.379
36, -0.338
34, -0.233
28, 0.060
36, -0.191
31, 0.381
35, -0.353
36, -0.280
34, -0.136
18, 0.414
22, 0.378
28, 0.046
29, 0.234
37, -0.261
34, -0.367
29, 0.196
18, 0.371
23, 0.624
34, -0.048
17, 0.575
41, -0.158
32, -0.206
29, -0.130
33, -0.084
34, -0.195
41, -0.273
20, 0.418
49, -0.767
39, -0.182
37, -0.117
45, -0.327
35, -0.030
27, 0.252
28, 0.009
36, -0.221
39, -0.534
28, -0.030
38, 0.097
35, -0.081
37, -0.236
38, -0.092
29, -0.045
40, -0.267
31, 0.059
24, 0.272
28, 0.161
28, 0.178
40, -0.220
27, 0.420
27, -0.122
20, -0.162
31, 0.227
26, 0.156
23, 0.316
38, -0.235
39, -0.384
37, -0.140
45, -0.506
30, -0.130
35, 0.039
34, -0.186
26, -0.008
34, -0.150
27, 0.397
28, 0.143
33, -0.050
28, 0.102
26, 0.205
26, 0.268
30, 0.092
23, 0.267
37, -0.137
44, -0.490
26, 0.363
28, 0.205
33, -0.070
40, -0.171
22, 0.503
48, -0.657
41, -0.257
26, 0.234
22, 0.504
32, -0.215
18, 0.473
38, -0.404
39, -0.545
30, -0.080
23, 0.252
20, 0.261
32, -0.229
33, -0.276
31, -0.218
31, -0.229
26, 0.091
28, 0.252
24, 0.463
31, 0.138
27, -0.030
29, 0.056
29, 0.227
30, 0.023
44, -0.638
25, -0.013
36, -0.117
29, 0.290
17, 0.617
27, 0.221
37, -0.267
43, -0.280
42, -0.290
26, -0.037
35, -0.198
39, -0.552
39, -0.204
39, -0.332
35, 0.138
22, 0.400
40, -0.012
22, 0.471
26, 0.221
28, 0.255
28, -0.061
38, -0.189
23, 0.176
24, 0.169
32, -0.139
29, 0.077
42, -0.594
32, -0.041
36, -0.140
45, -0.343
51, -0.742
24, 0.130
20, 0.730
40, -0.458
31, 0.447
39, -0.276
23, 0.188
33, 0.045
36, -0.081
40, -0.254
42, -0.124
26, 0.118
33, -0.245
31, 0.113
42, -0.421
30, 0.260
32, 0.116
43, -0.511
34, -0.186
33, -0.085
36, -0.004
32, -0.115
34, -0.006
22, 0.129
23, 0.351
26, 0.213
38, -0.106
27, -0.101
34, -0.114
47, -0.401
10, 0.716
29, -0.198
24, 0.399
33, -0.277
38, -0.023
34, -0.092
35, 0.255
32, -0.149
22, 0.110
20, 0.158
42, -0.464
38, -0.328
44, -0.477
31, -0.198
41, -0.210
24, 0.267
32, -0.092
24, 0.348
38, -0.265
32, 0.053
10, 0.747
45, -0.439
25, -0.102
25, 0.384
40, 0.065
23, 0.396
25, -0.025
32, 0.262
39, -0.253
40, -0.464
34, -0.015
31, 0.049
30, 0.067
38, -0.040
34, -0.102
44, -0.294
40, -0.487
25, 0.474
26, 0.187
28, 0.138
20, 0.612
28, 0.141
43, -0.385
51, -0.583
18, 0.558
45, -0.384
23, 0.249
37, 0.025
29, 0.183
31, -0.114
26, 0.143
35, -0.307
19, 0.323
30, 0.054
45, -0.502
35, -0.271
42, -0.535
26, 0.030
46, -0.577
38, 0.019
35, -0.151
39, 0.085
20, 0.059
30, -0.046
27, 0.034
27, -0.050
22, 0.504
30, -0.215
32, -0.246
43, -0.321
49, -0.600
21, 0.443
43, -0.392
26, 0.006
42, -0.153
35, 0.146
36, -0.439
40, -0.154
45, -0.580
25, 0.282
28, -0.188
40, -0.595
29, 0.259
29, 0.225
22, 0.329
27, 0.235
36, -0.228
28, 0.255
48, -0.617
29, 0.301
14, 0.554
25, 0.209
27, 0.041
19, 0.263
31, -0.178
45, -0.265
37, -0.224
35, -0.100
33, 0.057
38, -0.331
33, 0.101
29, -0.158
14, 0.375
37, 0.110
31, 0.228
29, 0.073
30, 0.190
23, 0.297
23, 0.181
47, -0.373
33, 0.125
31, 0.062
28, -0.056
38, -0.135
32, 0.280
28, 0.286
41, -0.529
32, -0.159
22, 0.250
46, -0.512
43, -0.478
29, 0.165
24, 0.377
16, 0.502
32, 0.259
20, 0.201
39, -0.013
27, 0.031
31, -0.164
28, -0.115
41, -0.052
19, 0.330
15, 0.746
31, 0.350
31, -0.093
35, -0.370
21, 0.426
33, 0.139
31, -0.178
28, 0.111
40, -0.088
36, -0.002
19, 0.525
35, -0.224
37, -0.189
28, 0.410
41, -0.115
28, -0.040
33, -0.135
26, 0.169
23, 0.268
38, -0.212
21, 0.074
34, -0.068
21, 0.430
28, 0.142
24, 0.546
37, -0.293
46, -0.657
24, 0.380
16, 0.414
33, 0.162
22, 0.359
43, -0.583
38, -0.114
40, 0.012
42, -0.515
27, 0.164
37, -0.119
44, -0.590
47, -0.619
20, 0.552
35, -0.104
18, 0.528
42, -0.308
24, 0.181
19, 0.484
35, -0.117
35, 0.206
24, 0.353
30, -0.071
34, 0.040
31, 0.047
33, 0.044
25, 0.370
14, 0.586
52, -0.512
14, 0.460
50, -0.564
26, -0.219
16, 0.780
43, -0.476
31, 0.042
13, 0.568
38, -0.182
41, -0.354
35, 0.242
12, 0.500
30, 0.119
39, -0.293
31, -0.091
26, 0.016
32, -0.054
30, 0.076
37, -0.037
26, 0.373
23, 0.478
37, -0.335
24, 0.246
45, -0.590
27, 0.241
38, -0.345
24, -0.126
40, -0.137
47, -0.507
29, 0.214
19, 0.476
43, -0.566
29, 0.158
37, -0.291
22, 0.252
32, -0.088
43, -0.443
32, 0.103
29, 0.032
40, -0.572
31, 0.169
9, 0.870
17, 0.553
26, -0.028
33, -0.036
52, -0.539
25, -0.039
37, -0.308
31, 0.169
20, 0.461
34, -0.017
38, -0.135
30, 0.316
40, -0.297
25, 0.302
31, 0.153
37, -0.409
40, -0.011
48, -0.414
41, -0.338
36, -0.113
39, -0.096
30, 0.011
32, -0.316
35, -0.162
24, 0.300
36, -0.054
26, 0.445
23, 0.453
45, -0.590
43, -0.418
36, -0.148
45, -0.276
35, 0.065
27, 0.254
32, -0.083
39, -0.402
33, 0.130
37, -0.074
33, -0.067
30, 0.367
35, -0.293
17, 0.326
27, 0.161
39, -0.605
29, 0.086
41, -0.377
31, 0.264
35, -0.234
42, -0.298
20, 0.445
18, 0.395
40, -0.526
40, -0.442
32, -0.023
44, -0.351
31, 0.056
41, -0.493
36, -0.258
24, 0.195
16, 0.579
24, 0.521
43, -0.477
38, -0.184
46, -0.579
31, 0.078
26, 0.166
32, 0.150
38, -0.045
45, -0.647
34, -0.123
24, 0.288
30, 0.197
40, 0.025
48, -0.478
46, -0.417
36, -0.280
37, -0.455
43, -0.427
26, 0.084
33, -0.062
31, -0.007
24, 0.264
32, 0.216
30, 0.153
41, -0.663
44, -0.688
22, 0.150
17, 0.322
26, 0.324
32, 0.311
31, -0.054
26, 0.442
45, 0.066
45, -0.588
29, -0.061
24, 0.188
40, -0.283
38, -0.222
36, -0.105
34, 0.004
22, 0.513
34, -0.413
44, -0.207
28, 0.186
36, -0.184
35, -0.103
31, 0.026
35, 0.138
30, 0.098
30, -0.147
33, -0.035
19, 0.244
31, 0.144
48, -0.636
23, 0.229
29, -0.122
45, -0.260
20, 0.689
34, -0.054
26, 0.341
20, -0.007
22, 0.401
40, -0.536
30, -0.232
26, -0.203
35, 0.004
38, -0.161
26, 0.386
43, -0.523
38, 0.129
29, 0.198
18, 0.477
32, 0.202
33, 0.136
32, -0.212
34, -0.321
17, 0.405
38, -0.152
21, 0.195
18, 0.383
43, -0.192
40, -0.347
45, -0.484
48, -0.718
42, -0.028
27, 0.107
30, -0.058
42, -0.422
45, -0.317
24, 0.200
41, -0.075
43, -0.431
35, -0.108
41, -0.254
18, 0.283
25, 0.335
46, -0.444
34, -0.360
33, -0.125
24, 0.264
20, 0.516
54, -0.762
28, -0.037
36, -0.537
29, -0.114
40, -0.190
34, 0.076
36, -0.039
23, -0.111
35, -0.033
30, -0.102
35, 0.011
28, 0.221
16, 0.294
21, 0.427
26, 0.253
41, -0.090
32, 0.204
47, -0.555
43, -0.397
37, -0.446
6, 0.760
19, 0.354
32, -0.126
32, -0.190
38, 0.123
29, 0.010
28, -0.088
38, -0.184
42, -0.269
32, 0.238
20, 0.416
31, 0.122
24, 0.301
39, -0.227
37, -0.452
47, -0.135
31, -0.214
22, 0.315
24, 0.210
36, -0.065
29, 0.189
43, -0.302
34, -0.080
36, 0.134
27, 0.426
36, -0.056
46, -0.174
32, 0.115
39, -0.164
28, 0.051
44, -0.547
22, 0.402
42, -0.332
25, 0.284
27, 0.167
31, -0.041
18, 0.519
31, 0.061
30, 0.209
29, -0.071
32, 0.195
37, -0.286
48, -0.681
43, -0.481
21, 0.262
35, -0.099
37, -0.023
19, 0.373
28, 0.138
19, 0.539
48, -0.344
35, -0.133
36, -0.094
17, 0.488
34, 0.240
41, -0.303
36, -0.253
52, -0.683
25, 0.356
18, 0.653
39, -0.468
30, -0.125
32, 0.323
35, -0.057
25, 0.352
26, 0.335
19, 0.536
23, 0.294
39, -0.173
36, 0.022
37, 0.123
38, 0.111
31, 0.267
38, -0.299
30, -0.222
41, -0.459
31, -0.162
42, -0.349
40, -0.222
48, -0.364
18, 0.429
36, 0.142
36, -0.238
35, 0.276
28, 0.271
47, -0.617
34, 0.044
28, 0.299
33, -0.014
17, 0.435
36, -0.229
39, -0.429
44, -0.471
15, 0.442
24, 0.038
30, -0.025
43, -0.084
30, -0.115
26, 0.353
39, -0.522
29, 0.161
37, -0.323
34, -0.293
43, -0.637
34, 0.134
36, -0.239
26, 0.208
27, 0.101
22, 0.157
23, 0.567
18, 0.329
53, -0.547
37, -0.304
38, 0.216
43, -0.513
33, -0.123
43, -0.149
26, 0.201
25, 0.290
28, -0.169
38, -0.357
42, -0.385
30, 0.215
26, 0.298
41, -0.346
41, -0.369
39, -0.120
31, 0.430
43, -0.280
23, 0.077
40, -0.354
46, -0.659
22, 0.378
33, 0.000
41, -0.316
41, -0.197
34, 0.239
41, -0.280
43, -0.478
54, -0.738
28, 0.124
35, 0.099
39, -0.164
28, 0.234
37, 0.139
45, -0.356
33, -0.310
26, 0.056
45, -0.607
29, 0.091
34, 0.331
43, -0.409
33, 0.118
35, 0.138
24, 0.291
25, 0.112
28, 0.201
39, -0.188
26, 0.259
21, 0.449
36, -0.311
31, -0.057
28, -0.021
47, -0.482
43, -0.308
24, 0.227
27, 0.197
30, 0.374
50, -0.695
23, 0.100
25, 0.035
35, -0.230
35, -0.119
38, -0.290
42, -0.106
25, 0.423
30, 0.217
18, 0.387
33, 0.272
45, -0.325
14, 0.822
40, -0.428
42, -0.322
29, -0.088
35, -0.252
32, 0.224
36, -0.173
41, -0.424
31, 0.119
40, -0.203
31, -0.043
47, -0.414
44, -0.342
35, -0.011
42, -0.456
36, -0.291
30, -0.004
34, -0.212
24, 0.385
26, 0.000
35, -0.140
25, 0.312
35, 0.317
42, -0.251
27, -0.066
38, -0.373
33, -0.159
30, 0.081
41, -0.216
27, 0.447
32, 0.000
37, -0.156
34, 0.063
23, 0.292
27, 0.091
48, -0.649
20, 0.256
48, -0.631
9, 0.766
25, 0.443
44, -0.527
40, -0.242
34, 0.168
25, 0.216
24, 0.285
25, 0.190
32, 0.068
32, -0.190
39, -0.152
32, 0.147
44, -0.580
19, 0.388
45, -0.437
30, 0.102
31, -0.200
40, -0.537
31, -0.198
35, -0.155
25, 0.249
36, -0.098
42, -0.262
31, -0.145
27, 0.312
32, 0.111
20, 0.335
19, 0.558
31, 0.012
40, -0.200
34, -0.136
44, -0.301
27, 0.318
30, -0.107
41, -0.176
28, 0.248
25, 0.081
47, -0.393
37, -0.128
39, -0.383
31, 0.238
23, 0.285
31, 0.121
37, -0.142
40, -0.019
34, -0.291
24, 0.129
21, 0.127
35, -0.166
47, -0.744
43, -0.216
34, -0.270
36, -0.127
36, -0.007
36, 0.016
29, 0.019
29, 0.093
42, -0.588
21, 0.154
35, -0.235
38, -0.174
14, 0.675
48, -0.306
47, -0.316
30, 0.338
24, 0.563
29, 0.019
42, -0.387
27, -0.261
27, 0.172
38, 0.075
32, -0.121
27, 0.226
31, 0.024
42, -0.256
32, 0.072
40, -0.210
18, 0.573
44, -0.440
40, -0.222
18, 0.736
46, -0.272
39, 0.073
32, 0.084
35, -0.084
28, 0.062
34, -0.030
27, -0.122
38, 0.328
17, 0.440
35, -0.058
37, -0.198
22, 0.381
33, -0.004
31, 0.027
25, 0.099
36, -0.430
30, 0.204
39, -0.172
19, 0.207
35, 0.087
48, -0.608
25, 0.138
27, -0.114
40, -0.147
29, 0.234
48, -0.340
25, 0.143
28, 0.168
12, 0.751
34, -0.161
32, 0.021
38, -0.192
21, 0.311
33, -0.315
25, 0.542
22, 0.487
16, 0.424
32, -0.105
23, 0.473
40, -0.300
33, -0.233
24, 0.228
36, -0.362
19, 0.346
41, -0.466
21, 0.325
18, 0.458
17, 0.355
32, 0.011
52, -0.686
28, 0.280
35, -0.041
27, 0.232
36, -0.328
34, -0.274
38, -0.191
22, 0.029
28, -0.141
29, 0.140
32, -0.092
34, -0.049
20, 0.437
35, -0.127
25, 0.044
17, 0.283
36, -0.018
27, -0.125
54, -0.742
29, 0.075
23, 0.420
32, 0.018
50, -0.566
32, 0.167
27, 0.452
18, 0.539
31, -0.020
39, -0.469
30, 0.345
32, 0.344
19, 0.453
12, 0.721
13, 0.819
45, -0.609
9, 0.732
33, -0.078
44, -0.448
21, 0.378
37, 0.051
20, 0.386
33, -0.398
44, -0.493
39, -0.343
38, -0.037
39, -0.346
31, 0.096
23, 0.498
28, -0.138
40, -0.189
33, 0.157
43, -0.481
39, -0.203
29, 0.163
34, -0.252
28, 0.247
35, -0.237
24, 0.211
20, 0.096
24, 0.255
34, -0.233
10, 0.816
34, 0.001
33, -0.156
24, 0.121
31, -0.089
25, 0.369
30, -0.078
48, -0.514
